identifier	type	label	abbreviation	parent	description	has role	has family	has function type
BSEO:0000747	owl:Class	Sadlej+	Sadlej+	BSEO:0000004		BSEO:0001005	BSEO:0002070	BSEO:0003079|BSEO:0003080
BSEO:0000748	owl:Class	sap_grasp_large	sap_grasp_large	BSEO:0000004		BSEO:0001013	BSEO:0002071	BSEO:0003079
BSEO:0000749	owl:Class	sap_grasp_small	sap_grasp_small	BSEO:0000004		BSEO:0001013	BSEO:0002071	BSEO:0003079
BSEO:0000750	owl:Class	sap_helfem_large	sap_helfem_large	BSEO:0000004		BSEO:0001013	BSEO:0002071	BSEO:0003079
BSEO:0000751	owl:Class	sap_helfem_small	sap_helfem_small	BSEO:0000004		BSEO:0001013	BSEO:0002071	BSEO:0003079
BSEO:0000752	owl:Class	Sapporo-DKH3-DZP	Sapporo-DKH3-DZP	BSEO:0000016	Sapporo-DKH3-DZP [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000753	owl:Class	Sapporo-DKH3-DZP-2012	Sapporo-DKH3-DZP-2012	BSEO:0000016		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000754	owl:Class	Sapporo-DKH3-DZP-2012-diffuse	Sapporo-DKH3-DZP-2012-diffuse	BSEO:0000016		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000755	owl:Class	Sapporo-DKH3-DZP-diffuse	Sapporo-DKH3-DZP-diffuse	BSEO:0000016	Sapporo-DKH3-DZP-diffuse [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000756	owl:Class	Sapporo-DKH3-QZP	Sapporo-DKH3-QZP	BSEO:0000016	Sapporo-DKH3-QZP [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000757	owl:Class	Sapporo-DKH3-QZP-2012	Sapporo-DKH3-QZP-2012	BSEO:0000016		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000758	owl:Class	Sapporo-DKH3-QZP-2012-diffuse	Sapporo-DKH3-QZP-2012-diffuse	BSEO:0000016		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000759	owl:Class	Sapporo-DKH3-QZP-diffuse	Sapporo-DKH3-QZP-diffuse	BSEO:0000016	Sapporo-DKH3-QZP-diffuse [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000760	owl:Class	Sapporo-DKH3-TZP	Sapporo-DKH3-TZP	BSEO:0000016	Sapporo-DKH3-TZP [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000761	owl:Class	Sapporo-DKH3-TZP-2012	Sapporo-DKH3-TZP-2012	BSEO:0000016		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000762	owl:Class	Sapporo-DKH3-TZP-2012-diffuse	Sapporo-DKH3-TZP-2012-diffuse	BSEO:0000016		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000763	owl:Class	Sapporo-DKH3-TZP-diffuse	Sapporo-DKH3-TZP-diffuse	BSEO:0000016	Sapporo-DKH3-TZP-diffuse [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000764	owl:Class	Sapporo-DZP	Sapporo-DZP	BSEO:0000004	Sapporo-DZP [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000765	owl:Class	Sapporo-DZP-2012	Sapporo-DZP-2012	BSEO:0000015		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000766	owl:Class	Sapporo-DZP-2012-diffuse	Sapporo-DZP-2012-diffuse	BSEO:0000015		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000767	owl:Class	Sapporo-DZP-diffuse	Sapporo-DZP-diffuse	BSEO:0000015	Sapporo-DZP-diffuse [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000768	owl:Class	Sapporo-QZP	Sapporo-QZP	BSEO:0000004	Sapporo-QZP [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000769	owl:Class	Sapporo-QZP-2012	Sapporo-QZP-2012	BSEO:0000014		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000770	owl:Class	Sapporo-QZP-2012-diffuse	Sapporo-QZP-2012-diffuse	BSEO:0000014		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000771	owl:Class	Sapporo-QZP-diffuse	Sapporo-QZP-diffuse	BSEO:0000014	Sapporo-QZP-diffuse [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000772	owl:Class	Sapporo-TZP	Sapporo-TZP	BSEO:0000004	Sapporo-TZP [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000773	owl:Class	Sapporo-TZP-2012	Sapporo-TZP-2012	BSEO:0000013		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000774	owl:Class	Sapporo-TZP-2012-diffuse	Sapporo-TZP-2012-diffuse	BSEO:0000013		BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000775	owl:Class	Sapporo-TZP-diffuse	Sapporo-TZP-diffuse	BSEO:0000013	Sapporo-TZP-diffuse [deprecated]	BSEO:0001005	BSEO:0002072	BSEO:0003079|BSEO:0003080
BSEO:0000776	owl:Class	SARC-DKH2	SARC-DKH2	BSEO:0000004		BSEO:0001005	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000777	owl:Class	SARC-ZORA	SARC-ZORA	BSEO:0000004		BSEO:0001005	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000778	owl:Class	SARC2-QZV-DKH2	SARC2-QZV-DKH2	BSEO:0000012		BSEO:0001005	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000779	owl:Class	SARC2-QZV-DKH2-JKFIT	SARC2-QZV-DKH2-JKFIT	BSEO:0000012	JK fitting basis for use with SARC2-QZV-DKH2	BSEO:0001009	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000780	owl:Class	SARC2-QZV-ZORA	SARC2-QZV-ZORA	BSEO:0000012		BSEO:0001005	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000781	owl:Class	SARC2-QZV-ZORA-JKFIT	SARC2-QZV-ZORA-JKFIT	BSEO:0000012	JK fitting basis for use with SARC2-QZV-ZORA	BSEO:0001009	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000782	owl:Class	SARC2-QZVP-DKH2	SARC2-QZVP-DKH2	BSEO:0000011		BSEO:0001005	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000783	owl:Class	SARC2-QZVP-DKH2-JKFIT	SARC2-QZVP-DKH2-JKFIT	BSEO:0000011	JK fitting basis for use with SARC2-QZVP-DKH2	BSEO:0001009	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000784	owl:Class	SARC2-QZVP-ZORA	SARC2-QZVP-ZORA	BSEO:0000011	SARC2-QZVP-ZORA: Polarized Quadruple Z Valence	BSEO:0001005	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000785	owl:Class	SARC2-QZVP-ZORA-JKFIT	SARC2-QZVP-ZORA-JKFIT	BSEO:0000011	JK fitting basis for use with SARC2-QZVP-ZORA	BSEO:0001009	BSEO:0002073	BSEO:0003079|BSEO:0003080
BSEO:0000786	owl:Class	saug-ano-pV5Z	saug-ano-pV5Z	BSEO:0000010		BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000787	owl:Class	saug-ano-pVDZ	saug-ano-pVDZ	BSEO:0000010		BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000788	owl:Class	saug-ano-pVQZ	saug-ano-pVQZ	BSEO:0000010		BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000789	owl:Class	saug-ano-pVTZ	saug-ano-pVTZ	BSEO:0000010		BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000790	owl:Class	SBKJC Polarized (p,2d) - LFK	SBKJC Polarized (p,2d) - LFK	BSEO:0000004		BSEO:0001005	BSEO:0002068	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000791	owl:Class	SBKJC-ECP	SBKJC-ECP	BSEO:0000004	SBKJC ECP	BSEO:0001005	BSEO:0002068	BSEO:0003082
BSEO:0000792	owl:Class	SBKJC-VDZ	SBKJC-VDZ	BSEO:0000004	VDZ Valence Double Zeta with ECP	BSEO:0001005	BSEO:0002068	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000793	owl:Class	SBO4-DZ(d)-3G	SBO4-DZ(d)-3G	BSEO:0000009	SBO4-DZ(d,p)-3G Double-zeta expansion of simplified box orbitals	BSEO:0001005	BSEO:0002018	BSEO:0003079|BSEO:0003080
BSEO:0000794	owl:Class	SBO4-DZ(d,p)-3G	SBO4-DZ(d,p)-3G	BSEO:0000009	SBO4-DZ(d,p)-3G Double-zeta expansion of simplified box orbitals	BSEO:0001005	BSEO:0002018	BSEO:0003079|BSEO:0003080
BSEO:0000795	owl:Class	SBO4-SZ-3G	SBO4-SZ-3G	BSEO:0000009	SBO4-SZ-3G Single-zeta expansion of simplified box orbitals	BSEO:0001005	BSEO:0002018	BSEO:0003079|BSEO:0003080
BSEO:0000796	owl:Class	Scaled MINI	Scaled MINI	BSEO:0000004	Huzinaga Scaled MINI	BSEO:0001005	BSEO:0002060	BSEO:0003079
BSEO:0000797	owl:Class	seg-cc-pV5Z-PP	seg-cc-pV5Z-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000798	owl:Class	seg-cc-pVDZ-PP	seg-cc-pVDZ-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000799	owl:Class	seg-cc-pVQZ-PP	seg-cc-pVQZ-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000800	owl:Class	seg-cc-pVTZ-PP	seg-cc-pVTZ-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000801	owl:Class	seg-cc-pwCV5Z-PP	seg-cc-pwCV5Z-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000802	owl:Class	seg-cc-pwCVDZ-PP	seg-cc-pwCVDZ-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000803	owl:Class	seg-cc-pwCVQZ-PP	seg-cc-pwCVQZ-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000804	owl:Class	seg-cc-pwCVTZ-PP	seg-cc-pwCVTZ-PP	BSEO:0000008		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000805	owl:Class	sigmaDZ	sigmaDZ	BSEO:0000004	sigmaDZ basis	BSEO:0001005	BSEO:0002027	BSEO:0003079|BSEO:0003080
BSEO:0000806	owl:Class	sigmaDZHF	sigmaDZHF	BSEO:0000004	sigmaDZHF basis for Hellmann-Feynman forces	BSEO:0001005	BSEO:0002027	BSEO:0003079|BSEO:0003080
BSEO:0000807	owl:Class	sigmaQZ	sigmaQZ	BSEO:0000004	sigmaQZ basis	BSEO:0001005	BSEO:0002027	BSEO:0003079|BSEO:0003080
BSEO:0000808	owl:Class	sigmaSZHF	sigmaSZHF	BSEO:0000004	sigmaSZHF basis for Hellmann-Feynman forces	BSEO:0001005	BSEO:0002027	BSEO:0003079|BSEO:0003080
BSEO:0000809	owl:Class	sigmaTZ	sigmaTZ	BSEO:0000004	sigmaTZ basis	BSEO:0001005	BSEO:0002027	BSEO:0003079|BSEO:0003080
BSEO:0000810	owl:Class	sigmaTZHF	sigmaTZHF	BSEO:0000004	sigmaTZHF basis for Hellmann-Feynman forces	BSEO:0001005	BSEO:0002027	BSEO:0003079|BSEO:0003080
BSEO:0000811	owl:Class	STO-2G	STO-2G	BSEO:0000007	STO-2G Minimal Basis (2 functions/AO)	BSEO:0001005	BSEO:0002074	BSEO:0003079|BSEO:0003080
BSEO:0000812	owl:Class	STO-3G	STO-3G	BSEO:0000007	STO-3G Minimal Basis (3 functions/AO)	BSEO:0001005	BSEO:0002074	BSEO:0003079|BSEO:0003080
BSEO:0000813	owl:Class	STO-3G*	STO-3G*	BSEO:0000007	MBP     Minimal Basis + Polarization on second row	BSEO:0001005	BSEO:0002074	BSEO:0003079|BSEO:0003080
BSEO:0000814	owl:Class	STO-4G	STO-4G	BSEO:0000007	STO-4G Minimal Basis (4 functions/AO)	BSEO:0001005	BSEO:0002074	BSEO:0003079|BSEO:0003080
BSEO:0000815	owl:Class	STO-5G	STO-5G	BSEO:0000007	STO-5G Minimal Basis (5 functions/AO)	BSEO:0001005	BSEO:0002074	BSEO:0003079|BSEO:0003080
BSEO:0000816	owl:Class	STO-6G	STO-6G	BSEO:0000007	STO-6G Minimal Basis (6 functions/AO)	BSEO:0001005	BSEO:0002074	BSEO:0003079|BSEO:0003080
BSEO:0000817	owl:Class	Stuttgart RLC	Stuttgart RLC	BSEO:0000004	Stuttgart RLC ECP + Valence basis	BSEO:0001005	BSEO:0002075	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000818	owl:Class	Stuttgart RLC ECP	Stuttgart RLC ECP	BSEO:0000004		BSEO:0001005	BSEO:0002075	BSEO:0003082
BSEO:0000819	owl:Class	Stuttgart RSC 1997	Stuttgart RSC 1997	BSEO:0000004	Stuttgart RSC 1997 ECP + Valence basis	BSEO:0001005	BSEO:0002075	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000820	owl:Class	Stuttgart RSC 1997 ECP	Stuttgart RSC 1997 ECP	BSEO:0000004		BSEO:0001005	BSEO:0002075	BSEO:0003082
BSEO:0000821	owl:Class	Stuttgart RSC ANO	Stuttgart RSC ANO	BSEO:0000004	Stuttgart RSC 1997 + Quadruple Zeta Basis Set designed for an ECP	BSEO:0001005	BSEO:0002075	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000822	owl:Class	Stuttgart RSC Segmented + ECP	Stuttgart RSC Segmented + ECP	BSEO:0000004	Stuttgart RSC 1997 + Quadruple Zeta Basis Set designed for an ECP	BSEO:0001005	BSEO:0002075	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000823	owl:Class	SV (Dunning-Hay)	SV (Dunning-Hay)	BSEO:0000004	VDZ     Valence Double Zeta: 2 Funct.'s/Valence AO	BSEO:0001005	BSEO:0002052	BSEO:0003079
BSEO:0000824	owl:Class	SV + Double Rydberg (Dunning-Hay)	SV + Double Rydberg (Dunning-Hay)	BSEO:0000004	VDZ2R   Valence Double Zeta + Double Rydberg Functions	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000825	owl:Class	SV + Rydberg (Dunning-Hay)	SV + Rydberg (Dunning-Hay)	BSEO:0000004	VDZ1R   Valence Double Zeta + Diffuse Rydberg Functions	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000826	owl:Class	SVP (Dunning-Hay)	SVP (Dunning-Hay)	BSEO:0000004	VDZP    Valence Double Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000827	owl:Class	SVP + Diffuse (Dunning-Hay)	SVP + Diffuse (Dunning-Hay)	BSEO:0000004	VDZPD   Valence Double Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000828	owl:Class	SVP + Diffuse + Rydberg (Dunning-Hay)	SVP + Diffuse + Rydberg (Dunning-Hay)	BSEO:0000004	VDZPD1R Valence Double Zeta + Polar. + Diffuse + Rydberg	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000829	owl:Class	SVP + Rydberg (Dunning-Hay)	SVP + Rydberg (Dunning-Hay)	BSEO:0000004	VDZP1R  Valence Double Zeta + Polarization + Rydberg	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000830	owl:Class	TZ (Dunning-Hay)	TZ (Dunning-Hay)	BSEO:0000004		BSEO:0001005	BSEO:0002052	BSEO:0003079
BSEO:0000831	owl:Class	TZP-ZORA	TZP-ZORA	BSEO:0000004	TZP-ZORA, all-electron triple-zeta basis for calculations with the ZORA approach	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000832	owl:Class	UGBS	UGBS	BSEO:0000004	Universal Gaussian Basis Set	BSEO:0001005	BSEO:0002076	BSEO:0003079|BSEO:0003080
BSEO:0000833	owl:Class	un-ccemd-ref	un-ccemd-ref	BSEO:0000004	un-ccemd-ref: uncontracted correlation consistent electron momentum density-ref	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000834	owl:Class	un-pcemd-ref	un-pcemd-ref	BSEO:0000004	un-pcemd-ref: uncontracted polarization consistent electron momentum density-ref	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000835	owl:Class	Wachters+f	Wachters+f	BSEO:0000004	VDZP    Valence Double Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002077	BSEO:0003079|BSEO:0003080
BSEO:0000836	owl:Class	WTBS	WTBS	BSEO:0000004	MB      Minimal Basis: 1 Function/AO	BSEO:0001005	BSEO:0002060	BSEO:0003079|BSEO:0003080
BSEO:0000837	owl:Class	x2c-JFIT	x2c-JFIT	BSEO:0000004	x2c coulomb fitting	BSEO:0001010	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000838	owl:Class	x2c-JFIT-universal	x2c-JFIT-universal	BSEO:0000004	x2c coulomb fitting	BSEO:0001010	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000839	owl:Class	x2c-QZVPall	x2c-QZVPall	BSEO:0000004	All-electron relativistic polarized quadruple-zeta basis for one-component calculations	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000840	owl:Class	x2c-QZVPall-2c	x2c-QZVPall-2c	BSEO:0000004	All-electron relativistic polarized quadruple-zeta basis for two-component calculations	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000841	owl:Class	x2c-QZVPall-2c-s	x2c-QZVPall-2c-s	BSEO:0000004	All-electron relativistic polarized quadruple-zeta basis for two-component calculations of NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000842	owl:Class	x2c-QZVPall-s	x2c-QZVPall-s	BSEO:0000004	All-electron relativistic polarized quadruple-zeta basis for one-component calculations of NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000843	owl:Class	x2c-QZVPPall	x2c-QZVPPall	BSEO:0000004	All-electron relativistic doubly polarized quadruple-zeta basis for one-component calculations	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000844	owl:Class	x2c-QZVPPall-2c	x2c-QZVPPall-2c	BSEO:0000004	All-electron relativistic doubly polarized quadruple-zeta basis for two-component calculations	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000845	owl:Class	x2c-QZVPPall-2c-s	x2c-QZVPPall-2c-s	BSEO:0000004	All-electron relativistic doubly polarized quadruple-zeta basis for two-component calculations of NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000846	owl:Class	x2c-QZVPPall-s	x2c-QZVPPall-s	BSEO:0000004	All-electron relativistic doubly polarized quadruple-zeta basis for one-component calculations of NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000847	owl:Class	x2c-SV(P)all	x2c-SV(P)all	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000848	owl:Class	x2c-SV(P)all-2c	x2c-SV(P)all-2c	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000849	owl:Class	x2c-SV(P)all-s	x2c-SV(P)all-s	BSEO:0000004	All-electron relativistic split-valence for NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000850	owl:Class	x2c-SVPall	x2c-SVPall	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000851	owl:Class	x2c-SVPall-2c	x2c-SVPall-2c	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000852	owl:Class	x2c-SVPall-s	x2c-SVPall-s	BSEO:0000004	All-electron relativistic split-valence for NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000853	owl:Class	x2c-TZVPall	x2c-TZVPall	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000854	owl:Class	x2c-TZVPall-2c	x2c-TZVPall-2c	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000855	owl:Class	x2c-TZVPall-s	x2c-TZVPall-s	BSEO:0000004	All-electron relativistic triple-zeta for NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000856	owl:Class	x2c-TZVPPall	x2c-TZVPPall	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000857	owl:Class	x2c-TZVPPall-2c	x2c-TZVPPall-2c	BSEO:0000004		BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
BSEO:0000858	owl:Class	x2c-TZVPPall-s	x2c-TZVPPall-s	BSEO:0000004	All-electron relativistic triple-zeta for NMR shielding	BSEO:0001005	BSEO:0002078	BSEO:0003079|BSEO:0003080
